,Website,Journal,Volume,Issue,Title,Download Link
0,AMS,atsc,Volume 79,Issue 12,What Determines Above-Anvil Cirrus Plume Infrared Temperature?,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-22-0080.1.pdf
0,AMS,atsc,Volume 79,Issue 12,The Impact of Land Surface Properties on Haboobs and Dust Lofting,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-22-0001.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Large-Scale Coherent Turbulence Structures in the Atmospheric Boundary Layer over Flat Terrain,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-21-0083.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Variations of Subgrid-Scale Turbulent Fluxes in the Dry Convective Boundary Layer at Gray Zone Resolutions,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-22-0085.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Transmission and Reflection of Upward-Propagating Rossby Waves in the Lowermost Stratosphere: Importance of the Tropopause Inversion Layer,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-22-0025.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Shallow Cumulus Entrainment Dynamics in a Sheared Environment,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-22-0062.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Seasonal Superrotation in Earth’s Troposphere,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-22-0066.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Markovian Statistical Model of Cloud Optical Thickness. Part I: Theory and Examples,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-22-0125.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Generalization of Atmospheric Nonspherical Particle Size: Interconversions of Size Distributions and Optical Equivalence,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-22-0086.1.pdf
0,AMS,atsc,Volume 79,Issue 12,"Role of Thermodynamics and Dynamics in the Diurnal Cycle, Propagation, and Progression of Convective Storms in the Eastern Flank of the Indian Monsoon Trough",https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-21-0159.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Dependencies of Four Mechanisms of Secondary Ice Production on Cloud-Top Temperature in a Continental Convective Storm,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-21-0278.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Three-Dimensional Static Instability of Gravity Waves and a Possible Parameterization of the Associated Wave Breaking,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-21-0287.1.pdf
0,AMS,atsc,Volume 79,Issue 12,Low-Level Circulation and Its Coupling with Free-Tropospheric Variability as a Mechanism of Spontaneous Aggregation of Moist Convection,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/79/12/JAS-D-21-0313.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Identification of Tropopause Height with Atmospheric Refractivity,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0009.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Rapid Droplet Coalescence Produced by Thunder,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0040.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Asymmetric Rainband Processes Leading to Secondary Eyewall Formation in a Model Simulation of Hurricane Matthew (2016),https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0061.1.pdf
0,AMS,atsc,Volume 78,Issue 1,How Snow Aggregate Ellipsoid Shape and Orientation Variability Affects Fall Speed and Self-Aggregation Rates,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0128.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Does Balance Dynamics Well Capture the Secondary Circulation and Spinup of a Simulated Hurricane?,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-19-0258.1.pdf
0,AMS,atsc,Volume 78,Issue 1,The Parameter Dependence of Eddy Heat Flux in a Homogeneous Quasigeostrophic Two-Layer Model on a β Plane with Quadratic Friction,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0145.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Atmospheric Chemistry Signatures of an Equatorially Symmetric Matsuno–Gill Circulation Pattern,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0025.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Idealized High-Resolution Simulations of a Back-Building Convective System that Causes Torrential Rain,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-19-0150.1.pdf
0,AMS,atsc,Volume 78,Issue 1,A New Method for Ice–Ice Aggregation in the Adaptive Habit Model,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0020.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Toward Cloud Tomography from Space Using MISR and MODIS: Locating the “Veiled Core” in Opaque Convective Clouds,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-19-0262.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Spatially Variable Advection Correction of Doppler Radial Velocity Data,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0048.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Observations of Stably Stratified Flow through a Microscale Gap,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0087.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Quasi-Equilibrium and Weak Temperature Gradient Balances in an Equatorial Beta-Plane Model,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0184.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Core Dynamics of the MJO,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0193.1.pdf
0,AMS,atsc,Volume 78,Issue 1,An Eddy–Zonal Flow Feedback Model for Propagating Annular Modes,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0214.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Radiative Relaxation Time Scales Quantified from Sudden Stratospheric Warmings,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0015.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Examination of Aerosol-Induced Convective Invigoration Using Idealized Simulations,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0023.1.pdf
0,AMS,atsc,Volume 78,Issue 1,Simple Analytic Solutions for a Convectively Driven Walker Circulation and Their Relevance to Observations,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0014.1.pdf
0,AMS,atsc,Volume 78,Issue 1,On the Dynamics of Atmospheric Bores,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/1/jas-d-20-0181.1.pdf
0,AMS,atsc,Volume 78,Issue 2,"Evaluating the Lagrangian Evolution of Subtropical Low Clouds in GCMs Using Observations: Mean Evolution, Time Scales, and Responses to Predictors",https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0178.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Anomalous Dynamics of QBO Disruptions Explained by 1D Theory with External Triggering,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0172.1.pdf
0,AMS,atsc,Volume 78,Issue 2,An Efficient and Accurate Algorithm for Computing Grid-Averaged Solar Fluxes for Horizontally Inhomogeneous Clouds,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0167.1.pdf
0,AMS,atsc,Volume 78,Issue 2,A Large-Eddy Simulation Study on the Diurnally Evolving Nonlinear Trapped Lee Waves over a Two-Dimensional Steep Mountain,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0085.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Scale-Similarity Subgrid-Scale Turbulence Closure for Supercell Simulations at Kilometer-Scale Resolutions: Comparison against a Large-Eddy Simulation,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0187.1.pdf
0,AMS,atsc,Volume 78,Issue 2,A Triple-Moment Representation of Ice in the Predicted Particle Properties (P3) Microphysics Scheme,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0084.1.pdf
0,AMS,atsc,Volume 78,Issue 2,The Circulation Response of a Two-Dimensional Frontogenetic Model to Optimized Moisture Perturbations,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0102.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Roles of Barotropic Instability across the Moat in Inner Eyewall Decay and Outer Eyewall Intensification: Three-Dimensional Numerical Experiments,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0168.1.pdf
0,AMS,atsc,Volume 78,Issue 2,"Ascending Columns, WTG, and Convective Aggregation",https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0041.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Tropical Precipitation Evolution in a Buoyancy-Budget Framework,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0074.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Evidence that Horizontal Moisture Advection Regulates the Ubiquitous Amplification of Rainfall Variability over Tropical Oceans,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0201.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Radar-Based Bayesian Estimation of Ice Crystal Growth Parameters within a Microphysical Model,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0134.1.pdf
0,AMS,atsc,Volume 78,Issue 2,A Shallow-Water Model for Convective Self-Aggregation,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0031.1.pdf
0,AMS,atsc,Volume 78,Issue 2,A Thermodynamic Perspective on Steady-State Tropical Cyclones,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0140.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Intensification and Maintenance of a Double Warm-Core Structure in Typhoon Lan (2017) Simulated by a Cloud-Resolving Model,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/jas-d-20-0049.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Which Combinations of Environmental Conditions and Microphysical Parameter Values Produce a Given Orographic Precipitation Distribution?,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/JAS-D-20-0142.1.pdf
0,AMS,atsc,Volume 78,Issue 2,Hailstone Shapes,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/JAS-D-20-0250.1.pdf
0,AMS,atsc,Volume 78,Issue 2,An Idealized Physical Model for the Severe Convective Storm Environmental Sounding,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/2/JAS-D-20-0120.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Revisiting the Quasi-Biennial Oscillation as Seen in ERA5. Part I: Description and Momentum Budget,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0248.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Revisiting the Quasi-Biennial Oscillation as Seen in ERA5. Part II: Evaluation of Waves and Wave Forcing,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0249.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Potential Role of Irreversible Moist Processes in Modulating Tropical Cyclone Surface Wind Structure,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0192.1.pdf
0,AMS,atsc,Volume 78,Issue 3,A Physically Based Stochastic Boundary Layer Perturbation Scheme. Part I: Formulation and Evaluation in a Convection-Permitting Model,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-19-0291.1.pdf
0,AMS,atsc,Volume 78,Issue 3,A Physically Based Stochastic Boundary Layer Perturbation Scheme. Part II: Perturbation Growth within a Superensemble Framework,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-19-0292.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Combined Effects of Midlevel Dry Air and Vertical Wind Shear on Tropical Cyclone Development. Part I: Downdraft Ventilation,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0054.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Combined Effects of Midlevel Dry Air and Vertical Wind Shear on Tropical Cyclone Development. Part II: Radial Ventilation,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0055.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Comparing Growth Rates of Simulated Moist and Dry Convective Thermals,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0166.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Mechanism for the Formation of Arc-Shaped Cloud Lines over the Tropical Oceans,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0129.1.pdf
0,AMS,atsc,Volume 78,Issue 3,A Variational Method for Analyzing Vortex Flows in Radar-Scanned Tornadic Mesocyclones. Part I: Formulations and Theoretical Considerations,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0158.1.pdf
0,AMS,atsc,Volume 78,Issue 3,A Variational Method for Analyzing Vortex Flows in Radar-Scanned Tornadic Mesocyclones. Part II: Tests with Analytically Formulated Vortices,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0159.1.pdf
0,AMS,atsc,Volume 78,Issue 3,The Turbulent Structure of the Marine Atmospheric Boundary Layer during and before a Cold Front,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-19-0314.1.pdf
0,AMS,atsc,Volume 78,Issue 3,"Idealized Aquaplanet Simulations of Tropical Cyclone Activity: Significance of Temperature Gradients, Hadley Circulation, and Zonal Asymmetry",https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0079.1.pdf
0,AMS,atsc,Volume 78,Issue 3,"Interactions between Water Vapor, Potential Vorticity, and Vertical Wind Shear in Quasi-Geostrophic Motions: Implications for Rotational Tropical Motion Systems",https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0205.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Urbanization-Induced Land and Aerosol Impacts on Storm Propagation and Hail Characteristics,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0106.1.pdf
0,AMS,atsc,Volume 78,Issue 3,On the Structure of Instantaneous Radiative Forcing Kernels for Greenhouse Gases,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-19-0267.1.pdf
0,AMS,atsc,Volume 78,Issue 3,Approximate Models for Lateral Growth on Ice Crystal Surfaces during Vapor Depositional Growth,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0228.1.pdf
0,AMS,atsc,Volume 78,Issue 3,The Response of the Near-Surface Tropical Cyclone Wind Field to Inland Surface Roughness Length and Soil Moisture Content during and after Landfall,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/3/JAS-D-20-0211.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Intensity Change of Binary Tropical Cyclones (TCs) in Idealized Numerical Simulations: Two Initially Identical Mature TCs,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0116.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Charney Problem with a Generic Stratosphere,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0027.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Convection–Kelvin Wave Coupling in a Global Convection-Permitting Model,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0243.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Contribution of Vertical Advection to Supergradient Wind in Tropical Cyclone Boundary Layer: A Numerical Study,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0075.1.pdf
0,AMS,atsc,Volume 78,Issue 4,The Role of Surface Heat Fluxes on the Size of Typhoon Megi (2016),https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0141.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Piecewise Potential Vorticity Inversion without Far-Field Response?,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0143.1.pdf
0,AMS,atsc,Volume 78,Issue 4,"Mountain Waves Produced by a Stratified Shear Flow with a Boundary Layer. Part II: Form Drag, Wave Drag, and Transition from Downstream Sheltering to Upstream Blocking",https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0144.1.pdf
0,AMS,atsc,Volume 78,Issue 4,The Role of Inertial Instability in Cross-Hemispheric Coupling,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0119.1.pdf
0,AMS,atsc,Volume 78,Issue 4,The Terminal Velocity of Axisymmetric Cloud Drops and Raindrops Evaluated by the Immersed Boundary Method,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0161.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Impacts of Varying Concentrations of Cloud Condensation Nuclei on Deep Convective Cloud Updrafts—A Multimodel Assessment,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0200.1.pdf
0,AMS,atsc,Volume 78,Issue 4,On the Influence of Sea Surface Temperature Distributions on the Development of Extratropical Cyclones,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0137.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Controls of Quasi-Linear Convective System Tornado Intensity,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0164.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Evolution of Idealized Vortices in Monsoon-Like Shears: Application to Monsoon Depressions,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0286.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Estimation of Koopman Transfer Operators for the Equatorial Pacific SST,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0136.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Characterizing Regimes of Atmospheric Circulation in Terms of Their Global Superrotation,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0326.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Hurricane Predictability Analysis with Singular Vectors in the Multiresolution Global Shallow Water Model,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0238.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Tropical Cyclone Resistance to Strong Environmental Shear,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0231.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Tropical Rainfall Variability Accompanying Global Normal Mode Oscillations,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0288.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Toward Transient Subgrid-Scale Gravity Wave Representation in Atmospheric Models. Part I: Propagation Model Including Nondissipative Wave–Mean-Flow Interactions,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0065.1.pdf
0,AMS,atsc,Volume 78,Issue 4,Toward Transient Subgrid-Scale Gravity Wave Representation in Atmospheric Models. Part II: Wave Intermittency Simulated with Convective Sources,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/78/4/JAS-D-20-0066.1.pdf
